ANO;BIMESTRE;COMPONENTE;CURSO;QT
2025;3;491217;4909;6
2025;3;999217;50;1
2025;3;929016;924;3
2025;3;948045;998;1
2025;4;912118;960;1
2025;3;912145;960;1
2025;4;912113;954;1
2025;3;918115;954;1
2025;4;919082;997;14
2025;4;999206;997;14
2025;4;908159;173;1
2025;4;948000;173;1
2025;4;999205;173;1
2025;3;907109;967;1
2025;3;907119;967;1
2025;3;934004;937;9
2025;3;999234;984;3
2025;4;912145;945;1
2025;4;926076;993;1
2025;4;949004;941;1
2025;3;907128;914;1
2025;3;918123;912;1
2025;3;918134;912;1
2025;4;999206;938;3
2025;3;907114;923;1
2025;3;912141;913;1
2025;4;910105;947;1
2025;4;966039;912;1
2025;4;936015;953;1
2025;3;910111;12;1
2025;3;947042;12;1
2025;3;999233;981;1
2025;4;999205;904;6
2025;3;999203;59;1
2025;4;912122;971;17
2025;4;907109;700;1
2025;4;912139;683;3
2025;3;934010;934;3
2025;4;910106;913;1
2025;3;999233;985;1
2025;3;959016;941;1
2025;3;966039;941;1
2025;3;926075;930;2
2025;3;906077;907;1
2025;4;926061;930;1
2025;3;907109;954;1
2025;3;954002;942;3
2025;3;999240;926;1
2025;3;904099;903;2
2025;4;904109;953;1
2025;3;999218;922;3
2025;4;900017;926;2
2025;4;912130;946;1
2025;3;912133;148;1
2025;4;912140;148;1
2025;4;904094;913;1
2025;3;948003;71;1
2025;3;941037;962;2
2025;3;918020;941;4
2025;4;966035;998;1
2025;3;499241;4912;9
2025;4;966038;953;1
2025;4;948003;907;2
2025;3;967020;912;2
2025;4;900017;913;2
2025;3;993000;907;1
2025;3;999202;683;6
2025;4;968005;969;11
2025;4;945005;936;2
2025;3;926002;907;1
2025;3;918108;183;2
2025;3;912130;141;1
2025;3;918121;953;1
2025;4;906080;998;1
2025;3;966025;183;1
2025;4;967026;183;1
2025;3;999200;183;1
2025;4;926061;5135;1
2025;3;946000;5135;1
2025;4;993000;946;1
2025;3;900014;36;3
2025;4;918112;908;1
2025;3;900014;5026;2
2025;3;987002;924;1
2025;3;987008;924;1
2025;4;918106;987;1
2025;4;999202;160;2
2025;4;918108;949;2
2025;4;684001;954;1
2025;4;999231;906;1
2025;4;987003;937;1
2025;4;999203;937;1
2025;3;918110;926;1
2025;3;916054;916;1
2025;3;944005;987;1
2025;3;926075;949;1
2025;3;918111;972;1
2025;4;918121;972;1
2025;4;908139;920;2
2025;4;914026;913;1
2025;4;905050;903;1
2025;3;907161;944;1
2025;4;996000;972;1
2025;4;999202;924;1
2025;3;900014;5018;1
2025;4;953064;913;1
2025;4;918127;916;1
2025;3;929018;980;1
2025;3;946013;5035;1
2025;3;918141;153;1
2025;4;918149;153;1
2025;4;986002;971;1
2025;3;912134;966;1
2025;3;909036;909;1
2025;3;913092;87;1
2025;3;949001;948;1
2025;3;912129;61;1
2025;4;913074;61;1
2025;3;949002;967;1
2025;3;965012;965;2
2025;4;967024;160;1
2025;3;987002;36;1
2025;4;987005;36;1
2025;3;961019;912;1
2025;4;958006;9001;1
2025;3;910102;953;1
2025;4;947043;953;1
2025;4;999200;684;1
2025;4;910111;902;1
2025;4;900014;903;1
2025;4;900014;905;1
2025;4;900014;907;1
2025;4;900014;912;1
2025;4;999200;912;1
2025;4;900014;920;1
2025;4;900014;925;1
2025;4;907120;925;1
2025;4;904109;929;1
2025;4;900014;936;1
2025;4;900014;944;1
2025;4;926075;944;1
2025;4;912107;945;1
2025;4;900014;947;1
2025;4;999200;953;1
2025;4;912122;954;1
2025;4;941037;956;1
2025;4;900014;961;1
2025;4;900014;963;1
2025;4;966028;975;1
2025;4;953062;996;1
2025;4;999200;998;1
2025;4;491217;4909;1
2025;4;499241;4909;1
2025;3;999200;942;89
2025;4;999216;907;537
2025;4;999204;907;374
2025;3;912126;950;36
2025;4;999240;913;94
2025;4;999207;961;18
2025;3;907144;931;72
2025;3;907147;931;113
2025;4;907156;931;85
2025;4;999214;700;23
2025;3;700239;935;37
2025;3;999203;935;15
2025;3;912099;907;80
2025;3;999209;907;496
2025;4;907110;907;468
2025;3;913079;913;101
2025;4;913094;913;122
2025;3;953063;913;318
2025;3;986003;986;42
2025;3;900015;907;407
2025;4;907114;907;257
2025;3;700251;903;19
2025;3;907114;905;52
2025;3;999233;905;54
2025;4;999216;924;15
2025;3;907116;907;776
2025;4;907138;907;683
2025;3;913088;913;100
2025;3;926075;946;225
2025;4;999202;946;180
2025;3;951013;951;139
2025;4;999214;938;7
2025;4;999240;942;27
2025;3;999204;946;77
2025;4;999213;946;17
2025;3;918111;912;5
2025;4;947000;912;3
2025;3;900015;908;13
2025;4;910103;902;11
2025;3;910119;902;11
2025;4;999228;913;40
2025;3;948047;948;327
2025;3;947017;948;133
2025;3;999234;901;6
2025;3;907139;931;76
2025;4;700252;700;30
2025;3;913057;913;59
2025;3;913065;913;71
2025;3;913070;913;107
2025;3;948010;948;313
2025;3;912126;912;508
2025;3;907086;907;102
2025;3;918108;975;51
2025;4;968010;975;43
2025;3;986017;986;14
2025;3;986019;986;17
2025;3;986022;986;9
2025;4;986023;986;9
2025;4;909062;909;62
2025;3;999228;909;83
2025;4;916056;917;11
2025;3;999218;917;11
2025;4;999203;958;141
2025;3;918154;918;77
2025;3;904098;905;89
2025;3;905053;905;63
2025;3;941037;954;136
2025;3;919003;941;55
2025;3;968005;972;68
2025;3;905050;930;11
2025;3;918054;918;105
2025;4;948003;948;938
2025;4;999240;948;226
2025;3;999200;960;38
2025;3;912126;909;97
2025;3;912129;909;96
2025;3;941014;941;24
2025;3;900015;912;234
2025;3;913084;913;90
2025;3;907110;905;64
2025;3;912145;942;89
2025;4;999205;942;52
2025;4;999217;953;64
2025;3;900015;952;46
2025;4;919092;919;57
2025;3;937036;937;46
2025;3;999171;906;10
2025;4;959016;684;1
2025;3;919015;919;32
2025;3;919053;919;72
2025;3;919058;919;8
2025;3;919046;919;51
2025;4;912132;913;151
2025;3;946011;946;69
2025;3;946018;946;41
2025;3;946044;946;82
2025;3;999202;908;12
2025;3;980242;916;4
2025;3;918115;918;123
2025;4;905050;930;16
2025;4;999203;953;270
2025;3;905038;905;13
2025;4;999207;987;384
2025;4;999214;948;144
2025;3;926076;951;146
2025;3;999202;951;99
2025;4;999204;951;75
2025;4;912147;957;53
2025;3;961000;942;10
2025;4;999207;942;43
2025;3;912053;912;44
2025;3;912098;912;100
2025;3;912099;912;79
2025;3;912100;912;52
2025;4;905048;905;62
2025;3;953063;958;155
2025;3;999204;958;107
2025;3;918143;918;76
2025;3;700249;903;2
2025;3;925069;925;1
2025;3;925080;925;2
2025;3;980235;925;7
2025;3;918029;918;75
2025;3;918033;918;34
2025;3;918035;918;4
2025;4;918048;918;29
2025;3;904098;914;31
2025;3;700198;700;1
2025;3;700205;700;11
2025;3;980234;700;18
2025;4;918162;918;38
2025;3;999204;919;82
2025;4;999205;919;75
2025;3;918106;941;114
2025;3;926062;951;128
2025;3;934062;951;127
2025;3;937013;951;118
2025;4;966038;966;52
2025;3;999240;966;96
2025;3;904097;904;11
2025;3;999203;904;11
2025;3;908076;908;4
2025;3;980233;908;2
2025;3;999215;946;48
2025;4;999209;926;46
2025;3;999234;921;8
2025;4;913078;912;171
2025;4;999210;912;175
2025;3;914032;905;15
2025;4;961019;944;153
2025;3;918120;918;64
2025;3;919073;919;42
2025;3;961019;946;90
2025;3;908173;920;1
2025;3;936025;936;3
2025;3;987024;987;92
2025;4;987028;987;127
2025;4;999211;944;17
2025;3;929016;930;6
2025;3;912107;962;17
2025;4;999207;962;11
2025;3;918045;918;16
2025;3;918055;941;31
2025;3;941001;941;34
2025;3;919025;919;51
2025;3;947018;947;38
2025;4;999212;986;13
2025;3;919091;919;67
2025;4;904112;904;2
2025;3;900014;915;44
2025;4;937014;937;69
2025;3;999137;912;50
2025;4;908137;915;17
2025;4;999214;942;17
2025;3;908152;915;12
2025;3;999213;915;10
2025;3;918110;919;187
2025;3;986010;986;53
2025;3;906084;906;34
2025;4;906093;906;18
2025;3;999204;906;34
2025;3;999205;906;16
2025;3;999211;906;30
2025;4;946011;951;132
2025;3;966036;966;30
2025;3;966038;966;50
2025;3;918115;947;113
2025;3;937017;937;35
2025;4;999207;906;34
2025;3;900014;961;52
2025;3;900014;913;461
2025;4;941014;941;7
2025;4;937013;946;34
2025;3;946001;946;5
2025;4;999214;946;39
2025;4;999204;947;56
2025;4;904103;924;20
2025;4;906085;906;26
2025;3;912071;918;43
2025;3;918027;918;67
2025;3;918157;918;21
2025;3;941036;941;13
2025;3;918006;919;36
2025;3;919042;919;14
2025;3;919044;919;8
2025;3;919067;919;32
2025;3;907108;925;54
2025;3;907112;925;41
2025;4;912115;953;90
2025;4;946011;946;21
2025;3;910108;910;57
2025;3;999206;910;39
2025;3;912126;956;45
2025;3;941037;956;68
2025;3;999203;956;46
2025;4;934062;998;22
2025;3;904040;914;3
2025;3;934050;934;22
2025;3;910121;998;14
2025;4;900015;912;108
2025;4;907111;910;19
2025;3;999203;910;40
2025;3;999204;910;25
2025;3;900012;919;14
2025;3;918069;919;25
2025;4;900015;963;9
2025;4;963010;963;9
2025;4;999209;963;9
2025;3;918065;918;14
2025;4;918135;941;57
2025;3;951025;951;65
2025;3;944029;944;22
2025;3;999205;910;22
2025;4;967027;967;90
2025;4;987024;987;250
2025;3;999215;911;9
2025;3;953067;953;162
2025;4;963001;941;20
2025;3;900014;975;51
2025;4;975004;975;7
2025;3;999207;975;7
2025;3;961000;937;133
2025;4;953063;912;250
2025;4;999205;906;26
2025;3;926066;926;18
2025;3;912132;952;2
2025;3;912110;907;2
2025;3;912141;907;1
2025;3;913078;907;1
2025;3;953063;907;2
2025;3;912098;919;1
2025;4;999166;918;38
2025;4;949000;675;19
2025;4;999205;909;116
2025;3;904067;905;6
2025;3;905037;905;8
2025;3;914005;905;7
2025;3;980232;905;5
2025;3;918108;999;16
2025;3;918120;999;10
2025;3;918121;999;67
2025;3;918066;919;24
2025;4;999210;954;29
2025;3;936018;935;20
2025;4;963008;941;49
2025;3;987028;937;11
2025;3;997038;997;45
2025;4;919076;997;41
2025;3;912075;913;51
2025;3;980238;906;3
2025;4;942051;942;16
2025;3;912108;938;13
2025;4;999206;954;21
2025;3;700231;936;1
2025;3;936006;936;1
2025;3;936009;936;1
2025;3;912098;918;1
2025;4;919082;941;47
2025;3;999200;993;47
2025;3;999202;993;23
2025;3;936027;936;4
2025;4;953062;936;4
2025;4;904094;905;28
2025;3;935008;936;22
2025;4;965009;936;2
2025;3;700257;700;13
2025;3;904102;914;21
2025;3;919076;997;45
2025;4;985002;951;79
2025;3;907111;910;44
2025;3;999203;684;12
2025;4;912126;956;41
2025;3;900013;925;1
2025;3;907120;924;3
2025;4;999210;924;1
2025;4;910111;910;8
2025;4;907114;910;7
2025;3;967021;684;4
2025;4;914034;914;4
2025;3;906092;906;12
2025;3;999200;972;124
2025;3;912098;908;1
2025;4;919025;919;9
2025;4;994004;994;25
2025;3;904056;905;3
2025;3;900014;977;157
2025;3;908078;915;6
2025;3;915018;915;5
2025;4;918111;675;111
2025;4;999204;700;22
2025;4;999240;700;22
2025;4;908154;908;2
2025;3;945011;945;8
2025;4;905049;924;1
2025;3;999151;913;14
2025;4;904099;914;15
2025;4;999211;905;16
2025;3;926062;944;59
2025;3;912114;963;47
2025;3;999160;925;2
2025;3;999217;926;15
2025;3;999205;925;11
2025;4;949001;949;38
2025;4;993007;993;14
2025;3;906045;906;2
2025;3;908126;915;3
2025;3;937029;937;86
2025;3;900015;930;1
2025;3;918043;684;1
2025;3;918093;684;1
2025;3;918094;684;1
2025;3;918096;684;1
2025;4;912143;907;6
2025;4;906074;901;2
2025;3;936020;903;3
2025;4;999216;947;17
2025;3;999204;944;55
2025;4;967028;967;135
2025;4;949015;967;112
2025;4;999207;994;16
2025;4;912114;958;34
2025;3;913057;957;3
2025;3;999203;954;71
2025;4;913075;912;151
2025;4;977013;977;51
2025;3;984008;902;3
2025;4;999220;967;100
2025;3;957015;957;21
2025;3;934022;937;3
2025;3;934027;934;13
2025;4;987021;937;60
2025;4;907120;931;2
2025;3;953045;953;2
2025;3;910118;984;5
2025;3;934034;934;11
2025;3;980234;928;1
2025;4;918140;675;28
2025;4;918137;675;51
2025;3;919067;676;1
2025;3;919070;676;1
2025;4;913065;913;27
2025;4;934055;934;20
2025;4;999212;914;14
2025;4;912124;972;39
2025;4;950026;972;39
2025;4;999202;966;97
2025;3;918006;958;1
2025;3;918034;958;1
2025;3;918085;958;1
2025;3;925106;925;9
2025;3;908051;915;3
2025;3;918011;915;1
2025;4;960020;960;22
2025;3;999228;959;19
2025;3;966014;966;1
2025;3;912145;958;132
2025;4;999240;935;5
2025;4;999206;61;1
2025;4;999210;914;17
2025;4;900012;934;4
2025;4;999207;996;28
2025;3;919017;919;3
2025;3;980225;910;2
2025;3;980227;910;4
2025;4;998001;944;44
2025;3;900010;934;12
2025;3;900011;934;8
2025;4;925110;925;7
2025;3;912098;916;2
2025;3;967023;676;22
2025;3;999205;676;10
2025;3;912083;958;2
2025;3;912086;958;2
2025;3;999214;933;1
2025;3;900014;964;70
2025;4;912118;952;55
2025;3;912132;959;43
2025;4;953067;959;9
2025;3;999205;973;13
2025;3;900011;950;1
2025;3;918038;918;6
2025;3;999208;960;13
2025;3;999209;957;23
2025;3;700201;935;2
2025;4;994012;994;12
2025;3;999202;994;7
2025;4;975013;975;8
2025;3;905025;930;2
2025;3;905031;930;2
2025;4;975000;975;26
2025;3;999157;925;1
2025;3;918115;949;57
2025;3;912086;956;2
2025;3;918121;912;4
2025;3;912101;954;1
2025;4;915028;915;7
2025;3;942006;942;5
2025;3;999203;683;49
2025;3;962011;962;12
2025;3;999200;916;13
2025;3;961002;964;1
2025;3;999131;942;4
2025;3;912129;959;16
2025;4;918112;999;53
2025;3;953063;960;42
2025;3;907120;942;3
2025;3;912122;914;1
2025;4;954021;914;1
2025;3;900017;914;1
2025;3;999236;904;7
2025;3;987009;934;13
2025;3;946025;946;8
2025;3;908055;908;1
2025;4;966034;966;11
2025;3;999207;966;13
2025;3;999212;945;3
2025;3;926076;934;6
2025;3;987005;934;7
2025;4;906080;916;2
2025;3;999205;945;8
2025;3;972005;972;15
2025;4;999225;904;4
2025;3;987005;912;2
2025;3;919099;918;1
2025;4;919108;918;1
2025;4;968005;996;11
2025;4;999212;915;11
2025;4;999214;908;8
2025;3;999214;947;8
2025;4;949016;949;12
2025;3;918111;676;18
2025;3;973009;973;11
2025;4;908155;915;2
2025;4;999217;700;10
2025;4;904102;914;5
2025;4;999240;938;6
2025;4;953063;964;54
2025;4;999215;945;4
2025;4;999212;947;45
2025;3;912141;938;3
2025;4;973004;5135;1
2025;4;900015;993;11
2025;3;946002;912;1
2025;3;912121;971;5
2025;3;969002;971;5
2025;4;912114;71;1
2025;3;918125;916;7
2025;4;912132;63;1
2025;3;999203;63;1
2025;4;999205;63;1
2025;4;999204;966;33
2025;3;935009;935;2
2025;4;918115;949;36
2025;3;942034;907;1
2025;3;999209;969;10
2025;4;999210;969;9
2025;3;936016;936;2
2025;3;915017;915;1
2025;3;980234;980;2
2025;4;926029;951;1
2025;4;999234;925;5
2025;3;912115;938;8
2025;3;938011;938;11
2025;3;916044;916;6
2025;3;908129;676;1
2025;4;999211;987;4
2025;3;970010;996;11
2025;3;999210;958;20
2025;4;966029;952;2
2025;3;910106;909;1
2025;3;918116;909;1
2025;3;904049;914;1
2025;4;937013;964;6
2025;3;912115;950;4
2025;4;700257;935;1
2025;3;910102;975;1
2025;3;961030;975;1
2025;3;907112;998;1
2025;3;907114;998;1
2025;3;910118;998;1
2025;3;910124;998;1
2025;4;918115;998;2
2025;3;910108;960;1
2025;3;947000;960;1
2025;4;971002;971;5
2025;3;912122;960;2
2025;4;968010;968;1
2025;3;966031;987;1
2025;4;999228;957;16
2025;3;919076;916;1
2025;3;968009;916;1
2025;3;910087;922;1
2025;3;918042;918;4
2025;3;929000;930;1
2025;3;918120;912;2
2025;4;908149;915;1
2025;4;999207;904;4
2025;4;953062;683;6
2025;4;912129;959;4
2025;3;985002;987;1
2025;4;999203;999;12
2025;4;908141;915;3
2025;3;999210;965;3
2025;3;910066;910;1
2025;3;953068;961;3
2025;4;961035;961;3
2025;4;999206;998;10
2025;4;999227;998;10
2025;3;912107;996;1
2025;3;954019;957;1
2025;3;999203;977;2
2025;4;908141;908;12
2025;3;953067;987;1
2025;3;987002;50;1
2025;3;987003;50;1
2025;3;999240;50;1
2025;4;937013;944;1
2025;3;900017;987;1
2025;3;918134;997;1
2025;4;913092;960;1
2025;4;999240;931;2
2025;3;907115;967;1
2025;4;907120;967;1
2025;3;934019;937;9
2025;3;919078;110;1
2025;3;913078;945;1
2025;3;912120;962;1
2025;3;918135;912;1
2025;3;919076;986;1
2025;3;945005;912;1
2025;3;900014;38;1
2025;4;967024;684;4
2025;4;994007;994;1
2025;3;999216;902;1
2025;4;999218;902;1
2025;4;907119;916;2
2025;3;926075;59;1
2025;4;999206;59;1
2025;4;912140;962;6
2025;4;999204;962;6
2025;4;965009;965;2
2025;3;912107;957;5
2025;4;907119;908;2
2025;4;999206;908;2
2025;4;905053;938;1
2025;4;936022;987;1
2025;3;918112;913;2
2025;4;918116;913;1
2025;3;907115;985;1
2025;4;906078;907;1
2025;4;999206;930;1
2025;4;959016;958;1
2025;4;999240;959;24
2025;4;907110;926;1
2025;4;904103;903;2
2025;4;914035;903;1
2025;3;907108;953;2
2025;3;906086;908;2
2025;3;910116;902;2
2025;4;993000;903;1
2025;3;912144;946;1
2025;3;912111;148;1
2025;3;912114;148;1
2025;3;999201;148;1
2025;4;948005;71;1
2025;3;947000;153;2
2025;3;918035;941;3
2025;3;918111;5026;1
2025;3;967020;998;1
2025;3;491228;4912;9
2025;4;908159;909;1
2025;4;907119;922;2
2025;3;999163;918;3
2025;3;912132;941;1
2025;4;999213;910;2
2025;3;947001;907;4
2025;4;999204;993;11
2025;3;909059;960;1
2025;3;900017;977;1
2025;4;918113;675;1
2025;4;968001;968;2
2025;3;999202;968;2
2025;3;966029;160;1
2025;4;926076;934;1
2025;3;925111;941;1
2025;3;912108;942;1
2025;4;999203;971;8
2025;4;989001;912;1
2025;4;993000;912;1
2025;4;986003;918;1
2025;3;999202;5135;1
2025;3;926075;953;1
2025;4;998001;953;1
2025;3;953062;946;1
2025;4;989001;946;1
2025;3;912133;907;1
2025;3;926075;36;2
2025;3;907108;912;1
2025;3;910108;912;1
2025;3;941037;987;2
2025;4;987002;684;1
2025;4;912126;946;1
2025;3;934064;924;1
2025;3;987003;924;1
2025;4;918121;987;1
2025;3;977000;951;1
2025;4;966038;968;2
2025;4;907115;942;1
2025;3;918111;926;1
2025;3;912122;966;1
2025;4;912123;966;1
2025;4;912126;966;1
2025;4;947000;946;1
2025;4;918111;915;1
2025;4;926062;914;1
2025;4;999203;948;2
2025;4;900017;975;1
2025;3;907161;975;1
2025;4;918123;926;1
2025;3;999203;148;2
2025;4;904098;930;2
2025;4;914027;930;1
2025;3;953062;951;1
2025;3;926075;958;1
2025;4;906081;901;2
2025;4;906086;901;2
2025;4;907119;931;1
2025;3;900012;909;1
2025;3;953066;913;1
2025;4;491241;4913;2
2025;4;913080;912;1
2025;3;966028;684;1
2025;3;916039;916;1
2025;3;700239;903;2
2025;3;999203;5035;1
2025;4;968008;968;1
2025;3;918146;153;1
2025;3;999217;153;1
2025;4;986003;971;1
2025;3;958002;958;1
2025;3;912111;966;1
2025;3;912129;966;1
2025;3;912118;87;1
2025;3;918121;683;1
2025;4;918115;153;1
2025;4;968010;967;1
2025;3;967021;160;1
2025;3;967021;987;1
2025;3;949005;49;1
2025;4;949006;49;1
2025;3;967027;49;1
2025;3;966031;684;1
2025;4;949003;967;1
2025;3;912133;9001;1
2025;3;941037;9001;1
2025;4;999203;5008;1
2025;3;912133;948;1
2025;3;999217;684;1
2025;3;999200;95;1
2025;4;900014;901;1
2025;4;906083;901;1
2025;4;900014;906;1
2025;4;900014;909;1
2025;4;941037;913;1
2025;4;900014;914;1
2025;4;908127;915;1
2025;4;918110;918;1
2025;4;918110;919;1
2025;4;908133;920;1
2025;4;904094;924;1
2025;4;926075;946;1
2025;4;999200;956;1
2025;4;941037;963;1
2025;4;999200;963;1
2025;4;919076;968;1
2025;4;912120;969;1
2025;4;999200;969;1
2025;4;935009;994;1
2025;4;999200;999;1
2025;4;499901;4909;1
2025;3;999215;907;537
2025;3;941037;950;60
2025;4;950026;950;27
2025;4;961034;961;18
2025;3;907143;931;151
2025;3;987003;987;711
2025;3;999203;987;628
2025;3;700245;935;16
2025;3;999160;907;8
2025;4;907132;907;473
2025;3;907109;907;932
2025;3;913081;913;167
2025;3;999207;913;74
2025;3;907120;907;845
2025;4;700255;903;19
2025;4;700257;903;19
2025;3;907119;905;104
2025;3;907135;907;342
2025;4;913089;913;102
2025;3;907053;931;5
2025;3;907106;931;17
2025;3;999213;907;374
2025;3;980235;905;15
2025;4;918112;918;115
2025;4;999202;918;92
2025;3;953067;964;19
2025;3;961019;942;115
2025;3;900014;909;233
2025;3;999202;909;102
2025;3;946028;946;58
2025;3;907141;907;432
2025;3;907119;908;22
2025;3;908141;908;17
2025;3;908143;908;15
2025;3;999233;908;20
2025;3;900012;906;4
2025;4;999212;997;34
2025;3;918114;948;652
2025;4;906078;901;6
2025;3;906083;901;3
2025;3;999219;917;3
2025;3;912116;945;6
2025;4;999216;945;8
2025;3;700239;700;64
2025;4;907113;700;75
2025;4;912114;912;81
2025;3;912143;912;635
2025;4;999211;912;81
2025;4;907147;907;192
2025;3;986018;986;12
2025;4;999217;986;11
2025;3;949020;909;100
2025;3;999206;909;97
2025;3;919075;941;41
2025;4;918047;941;10
2025;3;941019;941;19
2025;3;948012;948;204
2025;4;999210;972;21
2025;3;913027;941;22
2025;3;900014;914;50
2025;4;999202;914;34
2025;3;999204;912;407
2025;3;910062;902;5
2025;4;999212;949;41
2025;3;937053;937;33
2025;4;999207;925;23
2025;3;919061;919;96
2025;3;919049;919;71
2025;4;926045;926;52
2025;4;999215;926;52
2025;3;953059;912;100
2025;3;954011;913;47
2025;3;907110;908;26
2025;3;908127;908;30
2025;3;918116;908;21
2025;4;999210;908;3
2025;3;916022;916;1
2025;3;910106;948;505
2025;3;999215;930;17
2025;4;907129;907;743
2025;3;900014;957;146
2025;3;950028;957;67
2025;3;913051;912;50
2025;4;907115;905;110
2025;3;999212;903;1
2025;4;999231;907;928
2025;3;906086;917;9
2025;3;918127;917;7
2025;3;966038;967;267
2025;3;967026;967;235
2025;4;999217;914;7
2025;4;999216;918;38
2025;3;941044;941;46
2025;3;900014;951;335
2025;4;908126;951;103
2025;3;904114;904;10
2025;3;914026;904;17
2025;3;900014;902;8
2025;3;946034;946;48
2025;3;904118;904;9
2025;3;999233;921;9
2025;4;912110;912;167
2025;3;904100;905;39
2025;4;999236;905;7
2025;4;913077;959;27
2025;4;912130;952;127
2025;3;980234;908;7
2025;3;999203;958;160
2025;4;999213;912;70
2025;3;905052;930;29
2025;4;999207;919;69
2025;4;912129;953;48
2025;3;953075;953;120
2025;4;918161;919;42
2025;3;999210;944;20
2025;3;929017;930;8
2025;3;918111;919;78
2025;4;999204;952;54
2025;3;915014;941;35
2025;3;918102;941;13
2025;3;700207;700;3
2025;3;700228;700;11
2025;3;980227;700;7
2025;4;999206;951;38
2025;3;919070;919;52
2025;3;919090;919;90
2025;3;919092;919;30
2025;3;999214;919;18
2025;4;910107;948;371
2025;3;919093;919;85
2025;4;999209;942;9
2025;4;942027;942;9
2025;4;999202;915;32
2025;3;987031;937;68
2025;4;912094;912;34
2025;3;913027;912;71
2025;4;999138;912;37
2025;3;908096;908;3
2025;4;999240;953;114
2025;3;906080;906;24
2025;3;999212;906;14
2025;3;999213;906;22
2025;3;968003;949;61
2025;3;912103;912;67
2025;3;999139;912;46
2025;3;999205;941;26
2025;4;999210;942;23
2025;4;918112;919;141
2025;4;999202;919;112
2025;4;918115;975;30
2025;4;906080;906;32
2025;4;999202;948;716
2025;3;960022;960;39
2025;4;960023;960;31
2025;3;999217;946;76
2025;3;961027;961;59
2025;3;700250;935;22
2025;3;912133;953;1
2025;3;946009;946;50
2025;3;999202;947;75
2025;4;919076;684;105
2025;3;999200;684;110
2025;3;904096;924;24
2025;4;914035;924;19
2025;3;918026;918;45
2025;3;918072;918;9
2025;3;910070;910;3
2025;3;700199;700;2
2025;4;999204;905;20
2025;3;912097;919;15
2025;3;919013;919;23
2025;3;919034;919;29
2025;3;919040;919;32
2025;3;925095;925;25
2025;4;999209;946;21
2025;4;916052;916;3
2025;4;999213;916;3
2025;4;987012;987;117
2025;3;910130;910;7
2025;4;999210;950;12
2025;4;926061;998;22
2025;3;926019;926;236
2025;3;914002;914;1
2025;3;987028;987;53
2025;3;934057;934;31
2025;3;999227;998;31
2025;3;910102;947;126
2025;4;912113;912;114
2025;3;918016;919;18
2025;3;925102;911;6
2025;3;900014;963;98
2025;4;941042;941;58
2025;4;951014;951;34
2025;4;951016;951;99
2025;4;999214;951;34
2025;4;907119;910;15
2025;3;949001;967;69
2025;4;999219;911;12
2025;3;999211;925;22
2025;4;951019;951;19
2025;3;918115;975;7
2025;4;999213;904;3
2025;4;919019;919;2
2025;3;907114;910;32
2025;3;980225;925;2
2025;4;999205;952;65
2025;3;900015;910;14
2025;3;904082;927;1
2025;3;980234;927;1
2025;3;999203;926;240
2025;4;953071;952;1
2025;3;912144;907;2
2025;4;913079;907;1
2025;3;949020;907;1
2025;3;918070;919;6
2025;4;905058;905;35
2025;3;999210;905;20
2025;3;999227;675;35
2025;3;906096;901;1
2025;3;980226;905;3
2025;3;918114;999;38
2025;3;966024;999;3
2025;3;916029;917;4
2025;3;999200;963;67
2025;4;966025;913;23
2025;3;906045;901;2
2025;3;987039;937;34
2025;4;999202;949;71
2025;3;904110;938;9
2025;4;999210;938;7
2025;4;973002;973;46
2025;3;999206;941;50
2025;4;954023;936;4
2025;3;900014;996;99
2025;3;999200;996;83
2025;4;912113;963;17
2025;3;999203;936;45
2025;3;700256;700;15
2025;3;912123;971;23
2025;3;950024;971;10
2025;3;953062;971;23
2025;3;999200;971;17
2025;3;999203;971;11
2025;4;999214;905;19
2025;3;999205;927;1
2025;3;910125;910;13
2025;4;999225;910;17
2025;3;918115;684;15
2025;3;938010;965;36
2025;3;926022;926;54
2025;3;936002;942;4
2025;3;900013;912;69
2025;4;973007;973;24
2025;3;900014;906;64
2025;3;999239;917;4
2025;4;910121;998;16
2025;4;908130;908;2
2025;4;999240;908;2
2025;3;914032;914;11
2025;3;934065;987;85
2025;3;900014;994;58
2025;4;994000;994;48
2025;3;941038;912;81
2025;4;700239;700;19
2025;4;944003;944;46
2025;3;925100;909;25
2025;3;908152;908;7
2025;3;907072;907;8
2025;3;945009;945;17
2025;3;910106;902;8
2025;4;999214;941;36
2025;4;912140;909;114
2025;3;912108;941;65
2025;4;950026;957;62
2025;3;966030;966;17
2025;3;906083;917;10
2025;3;999209;964;5
2025;3;950015;957;1
2025;4;918115;915;10
2025;3;973010;973;32
2025;3;999206;973;20
2025;3;999202;915;12
2025;3;905053;930;1
2025;3;918083;684;1
2025;4;999203;963;61
2025;3;907108;901;1
2025;3;904104;914;18
2025;3;934018;937;30
2025;3;934024;937;13
2025;3;937027;937;41
2025;3;900011;937;24
2025;3;912062;937;11
2025;3;926021;926;34
2025;3;947048;947;17
2025;4;949001;684;29
2025;4;949001;967;130
2025;4;999220;977;25
2025;3;985002;977;84
2025;4;994010;994;17
2025;3;999239;930;5
2025;3;972003;972;18
2025;4;952011;952;21
2025;4;999209;952;21
2025;4;907113;960;1
2025;3;999240;960;62
2025;3;918000;919;10
2025;4;999206;960;12
2025;4;912108;953;3
2025;3;934003;937;3
